CODIGOEAN13,Tipo,Nom_Prod,Concent,Nom_Form_Farm,Nom_Form_Farm_Simplif,Presentac,Fracciones,Fec_Vcto_Reg_Sanitario,Num_RegSan,Nom_Titular
7501033954412,13,CONTROLIP,160mg,Cápsula,Capsula,Caja Cap.,30,9/3/2012,E19726,ABBOTT
7501033955815,13,CONTROLIP,160MG,CAPSULA,CAPSULA,CAJA,30,,E19726,ABBOTT
7501033961151,13,PEDIALYTE,30 MEQ,SOLUCION BEBIBLE,SOLUCION,FRASCO,1,,P2900312E,ABBOT
7501033961175,13,PEDIALYTE 30 NG COCO FCOX500ML,30NG/500ML,FRASCO,FRASCO,FRASCO,500,,P2800118E,ABOTT
7501033961182,13,PEDIALYTE,500 ML,FRASCO,FCO,FRASCO,1,2/28/2021,P2802418E,ABBOTT
7501033961199,13,PEDIALYTE MAX,,Solución Oral,SOLUCION,Frasco X 500ML,1,8/31/2020,P2801718E NAABLB,ABBOT
7501033961649,13,DICETEL 100 MG CJA X 14,100 MG,TABLETA,TAB,CAJA X 14,14,,EE-05504,FARMINDUSTRIA
7501037920055,13,EFFORTIL,5MG,COMPRIMIDO,COMPRIMIDO,CAJA,20,,E11578,BOEHRINGER
7501043100458,13,AUGMENTIN ES,600mg+42mg/5mL,Polvo para Suspensión Oral,Suspension,Fco. X 100 mL,1,10/10/2013,E15909,GSK
7501043170352,13,BECOTIDE,250mcg/dosis,Aerosol,Inhalador,Caja Aer. X 200 Dosis,1,5/19/2008,E6745,GSK
7501043171304,13,GRISOVIN,500mg,Tableta,Tableta,Caja Tab.,30,12/2/2013,E7129,GSK
7501043171700,13,VENTOLIN,2mg/5mL,Solución Oral,Solucion,Fco. X 200 mL,1,8/18/2010,E13137,GSK
7501043171779,13,VENTOLIN SOLUCION PARA RESPIRADOR,0.50%,Solución para Nebulizar,Solucion Inhalatoria,Fco. X 10 mL,1,3/28/2013,E15405,GSK
7501043172097,13,VENTIDE,100mg+50mg,Aerosol para Inhalación,Inhalador,Caja Fco. X 200 Dosis,1,7/22/2009,E16629,GSK
7501043172721,13,FLIXONASE,50mcg/dosis,Spray,Solucion,Aer. X 60 Dosis,1,4/26/2015,E12836,GSK
7501043173506,13,ZANTAC,150mg,Tableta,Tableta,Caja Tab.,20,7/18/2013,E11038,GSK
7501043175364,13,ZINNAT,750mg,Polvo para Solución Inyectable,Inyectable,Vial,1,3/23/2012,E19255,GSK
7501043175715,13,WELLBUTRIN,150mg,Tableta,Tableta,Caja Tab.,30,2/11/2010,E12617,GSK
7501043176873,13,IMIGRAN,100mg,Tableta,Tableta,Caja Tab.,2,11/13/2012,E14963,GSK
7501043178242,13,SEPTRIN FORTE,800mg+160mg,Tableta,Tableta,Caja Comp.,98,1/29/2012,E14331,GSK
7501043178396,13,ZOFRAN,8mg,Tableta,Tableta,Caja Tab.,10,1/11/2013,E20174,GSK
7501043183024,13,ZOVIRAX,200mg,Comprimido,Tableta,Caja Comp.,25,6/28/2011,E13972,GSK
7501043183864,13,ZOVIRAX,200/5,SUSPENSION,SUSPENSION,FRASCO,1,,E14698,GLAXO
7501043198790,13,ZENTEL,200/5,SUSPENSION,SUSPENSION,CAJA,5,,E15346,GLAXO
7501046463215,13,AEROFLUX,2mg+7.5mg/5mL,Solución Oral,Solucion,Fco. X 120 mL + Vaso Dosif.,1,5/25/2013,E10912,GSK
7501049703950,13,ALDACTONE A,25mg,Tableta,Tableta,Caja Tab.,30,9/18/2012,E6186,PFIZER
7501049713454,13,ALDACTONE A,100mg,Tableta,Tableta,Caja Tab.,30,9/18/2012,E6188,PFIZER
7501049714604,13,CYTOTEC,200mcg,Tableta,Tableta,Caja Tab.,28,5/29/2013,E20705,PFIZER
7501050609104,13,NEOCLARITYNE,5mg,Tableta,Tableta,Caja Tab.,20,3/6/2013,E15327,SCHERING PLOUGH
7501050609142,13,ZETIA TAB 10MG X 1,,,,,1,,,SCHERING-PLOUGH DEL PERU S.A.
7501050609180,13,ZETIA,10mg,Tableta,Tableta,Caja Tab.,21,1/29/2013,E15233,SCHERING PLOUGH
7501050611251,13,CLARIGRIP,,Gragea,Tableta,Caja Grag.,12,8/19/2009,E12097,SCHERING PLOUGH
7501050611312,13,AVIANT,5mg,Tableta,Tableta,Caja Tab.,10,5/31/2011,E13905,SCHERING PLOUGH
7501050611336,13,AERIUS,5mg,Tableta,Tableta,Caja Tab.,10,6/1/2011,E13908,SCHERING PLOUGH
7501050613330,13,ZETSIM,10mg+10mg,Comprimido,Tableta,Caja Comp.,28,9/17/2009,E16761,SCHERING PLOUGH
7501050613354,13,ZETSIM,10mg+20mg,Comprimido,Tableta,Caja Comp.,28,9/17/2009,E16758,SCHERING PLOUGH
7501050613378,13,ZETSIM,10mg+40mg,Comprimido,Tableta,Caja Comp.,28,9/10/2009,E16742,SCHERING PLOUGH
7501050614054,13,METICORTELONE,5/5,JARABE,JARABE,FRASCO,1,,E16513,SCHERING-PLOUGH
7501050614160,13,CLOROTRIMETON AMPx10MGx1ML,,,,,1,,,SCHERING-PLOUGH DEL PERU S.A.
7501050614177,13,GENTALYN,0.30%,Solución Oftálmica,Solucion Oftalmica,Fco. X 10 mL,1,9/13/2009,E16745,SCHERING PLOUGH
7501050615983,13,ONICIT,0.25mg/5mL,Inyectable,Inyectable,Caja Vial X 5 mL,1,8/22/2010,E17576,SCHERING PLOUGH
7501050616041,13,GENTALYN,80mg/2mL,Inyectable,Inyectable,Amp. X 2 mL,1,8/15/2011,E18666,SCHERING PLOUGH
7501050616058,13,GENTALYN,160mg/2mL,Inyectable,Inyectable,Amp. X 2 mL,1,8/15/2011,E18658,SCHERING PLOUGH
7501050616065,13,GENTALYN PEDIATRICO,20mg/2mL,Inyectable,Inyectable,Amp. X 2 mL,1,8/15/2011,E18662,SCHERING PLOUGH
7501050616904,13,METICORTELONE FORTE,15mg/5mL,Solución Oral,Solucion,Fco. X 60 mL,1,3/27/2011,E18282,SCHERING PLOUGH
7501050618861,13,AVIANT,DESLORATADINA 5MG X 30 Tb,TABLETAS X 30 Tb,Tb.,TABLETAS,30,2/1/2019,EE-03206,MERCK SHARP DOHME PERU
7501050618878,13,AERIUS,5MG,TABLETA,TABLETA,CAJA,30,,E13908,SCHERING-PLOUGH
7501050619738,13,AVIANT,2.5mg/5mL,Solución Oral,Solucion,Fco. X 60 mL,1,7/6/2012,E19537,SCHERING PLOUGH
7501050619752,13,AERIUS,2.5mg/5mL,Solución Oral,Solucion,Fco. X 60 mL,1,12/13/2012,E15035,SCHERING PLOUGH
7501050619776,13,NEOCLARITYNE,2.5mg/5mL,Solución Oral,Solucion,Fco. X 60 mL,1,3/27/2013,E15397,SCHERING PLOUGH
7501050620291,13,AVIANT,2.5mg/5mL,Jarabe,Solucion,Fco. X 120 mL,1,10/22/2012,E14927,SCHERING PLOUGH
7501050620307,13,AERIUS,2.5mg/5mL,Solución Oral,Solucion,Fco. X 120 mL,1,12/13/2012,E15035,SCHERING PLOUGH
7501050621106,13,DESENFRIOLITO PLUS NF,,Tableta,Tableta,Caja Tab.,24,3/17/2013,E20487,SCHERING PLOUGH
7501050621199,13,DESENFRIOL D NF,,Tableta,Tableta,Caja Tab.,24,4/4/2013,E20542,SCHERING PLOUGH
7501050624497,13,DIPROSPAN FAST,8MG / 2ML,SOLUCION INYECTABLE,INYECTABLE,8mg Iny. Susp. x 2ml,1,1/1/2019,E - 21340,MSD
7501050624862,13,CLARITYNE PLUS,,Tableta,Tableta,Caja Tab.,20,2/9/2014,E21528,SCHERING PLOUGH
7501050632164,13,OLMETECAMLO HCT,"20/5/12,5mg",CAJA,COMPRIMIDOS,"20/5/12,5mg Caja Comp. Rec. x 28",28,1/23/2017,EE-02916,MERCK SHARP & DOHME
7501050632171,13,OLMETECAMLO-HCT COM 40/5/12.5MG,40/5/12.5MG,COMPRIMIDO,COM,CAJA,28,1/2/2019,EE02917,MERCK SHARP &  DOHME
7501050632317,13,ZETIA 10 MG CJA X 30,10MG,TABLETA,TAB,CAJA X 30,30,,E-15233,MSD
7501050641500,13,CLARITYNE D PEDIATRICO,,Solución,Solucion,Fco. X 60 mL,1,12/2/2013,E21280,SCHERING PLOUGH
7501050650007,13,ONICIT,0.25MG/5ML,SOLUCION INYECTABLE,,,1,,E-23189,SCHERING PLOUGH DEL PERU S.A.
7501050650014,13,ONICIT 0.075MG/1.5MLVIAL X 1,0.075MG,AMPOLLA,,CAJA,1,,,SCHERING
7501052713786,13,POLIGELINA 3.5%,0.035,SOL INYECTABLE,SOL INYECTABLE PARA INFUSION,FRASCO X 500 ML,1,,BE00877,SANDERSON
7501059227682,13,NAN OPTIPRO 2 POLVO LATA X 900 G (NES),,POLVO,POLVO,LATA X 900 G,,,I100217E NANSMR,NESTLE
7501059232884,13,NAN OPTIPRO 3 POLVO LATA X 800 G (NES),,POLVO,POLVO,LATA X 800 G,,,I1000516E/NANSMR,NESTLE
7501059240421,13,NAN 2 FORMULA INFANTAL CONF.,900 GR.,LATA,LATA,LATA X 900 GR,1,,L1002314E,NESTLE PERU
7501065054463,13,SCOTT ACEITE DE HIGADO DE BACALAO 10% CEREZA FRA X 400 ML (GSK),,EMULSION,EMULSION,FRASCO X 400 ML,,2/28/2022,DE2362,GLAXOSMITHKLINE PERU S.A.
7501070618919,13,FINTEL,400 MG.,SOLUCION ORAL,SOLUCION ORAL,FRASCO,10,,N-19983,MEDCO
7501070900243,13,DESPAMEN,5/100MG,AMPOLLA,AMPOLLA,AMPOLLA,1,,E19098,TECHSPHERE
7501070903084,13,PATECTOR,150mg+10mg/mL,Solución para Inyección,Inyectable,Amp. X 1 mL,1,2/27/2012,E19179,TECHSPHERE PERU
7501070980955,13,CROLIPSA 200 X 24,200 MG,COMPRIMIDOS,COMPRIMIDOS,CJA X 24,24,,E-22361,TECHSPHERE
7501072325341,13,MAALOX PLUS,,Suspensión,Suspension,Fco. X 180 mL,1,12/6/2011,E18981,SANOFI
7501082208047,13,HUMULIN R,100UI/mL,Solución para Inyección,Inyectable,Fco. Amp. X 10 mL,1,3/10/2015,BE00263,ELI LILLY
7501082208153,13,HUMULIN N,100UI/mL,Suspensión para Inyección,Inyectable,Caja Fco. Vial X 10 mL,1,10/19/2015,BE00757,ELI LILLY
7501082208337,13,HUMULIN 30/70,100UI/mL,Suspensión para Inyección,Inyectable,Caja Fco. Vial X 10 mL,1,6/7/2011,BE00347,ELI LILLY
7501082208733,13,HUMALOG MIX 25,100UI/mL,Suspensión para Inyección,Inyectable,Cartucho X 3 mL,5,5/19/2011,BE00343,ELI LILLY
7501082212105,13,PROZAC,20mg,Cápsula,Capsula,Caja Cap.,28,5/10/2016,E22467,ELI LILLY
7501082212310,13,ZYPREXA,10mg,Tableta,Tableta,Caja Tab.,14,9/17/2009,E16765,ELI LILLY
7501082212334,13,ZYPREXA,5 mg,COMPRIMIDO RECUBIERTO,TABLETA,CAJA COMP,14,11/30/2022,EE05488,ELI LILLY
7501082224221,13,EVISTA,,TABLETA,TABLETA,CAJA,28,,E22564,LILLY
7501082232226,13,PROZAC,20mg,Cápsula,Capsula,Caja Cap.,14,5/10/2016,E22467,ELI LILLY
7501082234497,13,ILOSONE,500mg,Tableta,Tableta,Caja Tab.,100,9/24/2009,N21412,ALBIS
7501082234558,13,KEFLEX,250mg,Solución,Solucion,Fco. X 100 mL,1,2/20/2011,E18168,FARMAKONSUMA
7501082234589,13,EVISTA,60mg,Tableta,Tableta,Caja Tab.,1,6/6/2008,E15585,ELI LILLY
7501086341047,13,COLUFASE,100mg/5mL,Suspensión,Suspension,Fco. X 60 mL,1,5/9/2012,E19379,ROEMMERS
7501092708025,13,ALBOTHYL,1.80%,Gel,Gel,Tubo X 50 g + Aplicador,1,1/9/2013,E10558,QUILAB
7501092708032,13,ALBOTHYL-OVU X 1,,,,,1,,,ALFA S.A.
7501092721154,13,ZURCAL,20MG,ZURCAL GRA,GRAGEAS,CJA,1,1/30/2019,E-11088,TAQUEDA
7501092721161,13,ZURCAL,20MG,Gragea,Tableta,Caja Grag.,28,8/21/2013,E11088,QUIMICA SUIZA
7501092721468,13,DEXILANT,30mg,CAPSULAS,CAPSULAS,CAJA  x 14 Tb,14,,EE-0358,Laboratorios Nycomed
7501092721482,13,DEXILANT,60 mg,CAPSULAS,CAPSULAS,CAJA  x 14 Tb,14,,EE-0359,Laboratorios Takeda
7501092722304,13,FAKTU,20 G,POMADA RECTAL,POMADA,Pda. x 20g,1,10/1/2020,EN - 01601,CARDIOPHARM
7501092771067,13,FAKTU,,Supositorio,Supositorio,Caja Sup.,5,2/4/2013,E10595,QUILAB
7501092771104,13,FAKTU UNGUENTO x20GR,,tubo,,ungüento,1,,,takeda
7501092771173,13,ALBOTHYL,90mg,Ovulo,Ovulo,Caja Ov.,6,1/9/2013,E10560,QUILAB
7501092771265,13,DIMENHIDRINATO,50 MG/5ML,INYECTABLE,AMPOLLA,50mg /5ml Iny. Amp. x 25,,,NG-2866,Línea Comercial G (Ver INFARMAS
7501092771777,13,ZURCAL,20 MG.,GRAGEAS,GRAGEAS,CAJA,7,,E- 11088,TAKEDA
7501092778431,13,FAKTU,,Pomada,Unguento,Tubo X 20 g,1,12/29/2012,E10540,QUILAB
7501092793038,13,RIOPAN,,Gel,Gel,Fco. X 250 mL,1,7/9/2013,E11023,QUILAB
7501092793045,13,RIOPAN,,Gel,Gel,Sachet X 10 mL,20,7/9/2013,E11023,QUILAB
7501092796114,13,PANKREOFLAT N,,Tableta Recubierta,Tableta,Caja Tab.,30,10/16/2013,E21124,BAYER
7501092796121,13,PANKREOFLAT N,,Tableta Recubierta,Tableta,Caja Tab.,60,10/16/2013,E21124,BAYER
7501094912321,13,CATAFLAM,1.50%,Gotas,Solucion,Fco. X 20 mL,1,9/4/2013,E20993,NOVARTIS BIOSCIENCES
7501094912482,13,CATAFLAM PEDIATRICO,9mg/5mL,Suspensión,Suspension,Fco. X 120 mL,1,12/10/2013,E11376,NOVARTIS BIOSCIENCES
7501094912529,13,TEGRETOL CR,400mg,Gragea,Tableta,Caja Grag.,30,6/5/2011,E18450,NOVARTIS BIOSCIENCES
7501094912611,13,PROCTO GLYVENOL,,Supositorio,Supositorio,Caja Sup.,5,5/12/2010,E12874,NOVARTIS BIOSCIENCES
7501094915100,13,VOLTAREN,75mg/3mL,Solución para Inyección,Inyectable,Amp. X 3 mL,50,3/26/2014,E16361,NOVARTIS BIOSCIENCES
7501094915698,13,METHERGIN,200MCG,AMPOLLA,AMPOLLA,CAJA,5,,E20269,NOVARTIS
7501094916008,13,VIBROCIL GOT/NASx15ML,,,,,1,,,NOVARTIS BIOSCIENCES PERU S.A.
7501094916015,13,VOLTAREN EMULGEL,1% Dspl. Tubo x 8 x 30g,Crema,Crema,Tubo X 30 g,1,11/23/2010,E17831,NOVARTIS BIOSCIENCES
7501094916022,13,VOLTAREN EMULGEL,1%,Gel,Gel,Tubo X 60 g,1,11/23/2010,E17831,NOVARTIS BIOSCIENCES
7501094916039,13,VIBROCIL,,Gel,Gel,Caja Tbo. X 12 g,1,9/3/2009,E16713,NOVARTIS BIOSCIENCES
7501095407048,13,DOLOCORDRALAN EXTRA FORTE,50MG/500MG,CAPSULAS,CAPSULAS,Caja Cap.,200,3/14/2010,E12708,ABEEFE BRISTOL
7501095409516,13,DOLOCORDRALAN EXTRA FORTE,,Tableta Recubierta,Tableta,Caja Tab.,10,3/14/2010,E12708,ABEEFE BRISTOL
7501095480911,13,AMIKIN,1g/4mL,Inyectable,Inyectable,Amp. X 4 mL,1,2/20/2011,E13645,ABEEFE BRISTOL
7501095481420,13,AMIKIN,100mg/2mL,Inyectable,Inyectable,Amp. X 2 mL,1,4/1/2011,E9351,ABEEFE BRISTOL
7501095481437,13,AMIKIN,250mg/2mL,Inyectable,Inyectable,Amp. X 2 mL,1,4/12/2011,E9374,ABEEFE BRISTOL
7501095481444,13,AMIKIN,500mg/2mL,Inyectable,Inyectable,Amp. X 2 mL,1,4/1/2011,E9350,ABEEFE BRISTOL
7501098605007,13,INDERAL,10MG,TABLETA,TABLETA,CAJA,50,,E19405,ASTRA - ZENECA
7501098605014,13,INDERAL,,TABLETA,TABLETA,CAJA,50,,E19406,ASTRA - ZENECA
7501098605021,13,TENORETIC,50/12.5MG,TABLETA,TABLETA,CAJA,28,,E19445,ASTRA - ZENECA
7501098605038,13,TENORETIC,100/25MG,TABLETA,TABLETA,CAJA,14,,E19452,ASTRA - ZENECA
7501098605069,13,TENORMIN 100MG,100 MG.,COMPRIMIDO,COMPRIMIDO,CAJA,28,,E-19156,ASTRA ZENECA
7501098606752,13,BETALOC ZOK,25MG,TABLETA,TAB,10,1,10/14/2020,E22346,ASTRAZENECA PERU S.A.
7501098606776,13,BETALOC-ZOK,50MG,TABLETA,TABLETA,CAJA,30,,E22347,ASTRA - ZENECA
7501098606790,13,BETALOC-ZOK,100MG,TABLETA,TABLETA,CAJA,30,,E22348,ASTRA - ZENECA
7501098609739,13,CRESTOR 20MG TAB CJA X30,20 MG,TABLETA,TAB,CJA X 30,30,9/2/2021,EE04071,ASTRAZENECA PERU SA
7501098609883,13,NEXIUM,40 mg,COMPRIMIDO GASTRORRESISTENTE,TABLETA,CAJA COMPRIMIDO,14,6/10/2020,EE01228,ASTRAZENECA
7501098610964,13,CRESTOR 10MG TAB CJA X30,10 MG,TABLETA,TAB,CJA X 30,30,9/2/2021,EE04070,ASTRAZENECA PERU SA
7501108768746,13,LECHE S-26 GOLD 1 NF,,POLVO,POLVO,TARRO,1,,I1000511E,WYETH
7501108783084,13,PREMARIN,0.06%,Crema,Crema,Tubo X 21 g,1,8/13/2009,E12074,WYETH
7501109900558,13,SPORASEC,,Cápsula,Capsula,Caja Cap.,12,6/28/2010,E17459,JOHNSON&JOHNSON
7501109904341,13,AMOEBRIZ,,Tableta,Tableta,Caja Tab.,2,12/29/2011,E19051,JOHNSON&JOHNSON
7501109904426,13,AMOEBRIZ,60mg+10mg/mL,Suspensión,Suspension,Fco. X 10 mL,1,12/14/2011,E19014,JOHNSON&JOHNSON
7501109904433,13,AMOEBRIZ,60mg+20mg/mL,Suspensión,Suspension,Fco. X 10 mL,1,12/14/2011,E19015,JOHNSON&JOHNSON
7501109904549,13,REMINYL ER,8mg,Cápsula,Capsula,Caja Cap.,7,10/11/2010,E17676,JOHNSON&JOHNSON
7501109904556,13,REMINYL ER,16mg,Cápsula,Capsula,Caja Cap.,7,10/11/2010,E17673,JOHNSON&JOHNSON
7501109904624,13,GYNOCLIN V,,Ovulo,Ovulo,Caja Ov.,3,5/5/2011,E18355,JOHNSON&JOHNSON
7501122900313,13,DERMATIX ULTRA GEL TUBO X 15 G,15 G,GEL,GEL,TUBO X 15 G,1,,NSOC24677-15PE,VALEANT FARMACEUTICA PERU S.R.L.
7501122900399,13,EFUDIX,,Crema,Crema,Tubo X 20 g,1,6/30/2015,E22295,ALBIS
7501122961109,13,CUTACLIN,1%,Gel,Gel,Tubo X 30 g,1,3/20/2013,E15378,ALBIS
7501122963608,13,EFUDIX,5%,Ungüento,Unguento,Tubo X 20 g,1,9/15/2010,E13215,ALBIS
7501124182786,13,DOSTEIN,175mg/5ml,ERDOSTEINA,FRASCO SUSPENSIÓN,POLVO PARA SUSPENSIÓN/90ml,1,1/1/2020,EE-02364,CARNOT
7501124760694,13,GLUCAMINOL,500mg,Comprimido,Tableta,Caja Comp.,30,4/23/2012,E19331,ROCHE
7501124807726,13,TONOPAN,,Gragea,Tableta,Caja Grag.,100,3/23/2015,E12748,NOVARTIS BIOSCIENCES
7501124810047,13,LAMISIL,250mg,Comprimido,Tableta,Caja Comp.,14,8/21/2013,E20941,NOVARTIS BIOSCIENCES
7501124810122,13,HYDERGINA,4.5mg,Comprimido,Tableta,Caja Comp.,12,6/4/2013,E20725,NOVARTIS BIOSCIENCES
7501124810849,13,DIGOXINA,0.25mg,Comprimido,Tableta,Caja Comp.,24,12/12/2010,EG3228,NOVARTIS BIOSCIENCES
7501124810948,13,LEPONEX,100mg,Comprimido,Tableta,Caja Comp.,20,6/30/2014,E11973,NOVARTIS BIOSCIENCES
7501124813069,13,LAMISIL 1,1.12%,Solución,Solucion,Tubo X 4 g,1,1/31/2012,E19121,NOVARTIS BIOSCIENCES
7501124813253,13,LAMISIL,1 % X 15ML,CREMA,CR,TUBO X 15ML,1,,E-22828,NOVARTIS
7501124813321,13,LAMISIL 1,1%,Crema,Crema,Disp. Tbo. X 15 g,8,11/8/2011,E18913,NOVARTIS BIOSCIENCES
7501142953566,13,DALACIN,100mg,Ovulo,Ovulo,Caja Ov.,3,3/22/2011,E18269,PFIZER
7501142966702,13,DYNASTAT IV/IM,40MG,VIAL,VIAL,VIAL,1,,E19684,PFIZER
7501165005075,13,CERVILANE,,Gragea,Tableta,Caja Grag.,30,6/14/2012,E19485,SANOFI
7501165006072,13,AMARYL M,2mg+1g,Comprimido,Tableta,Caja Comp.,16,12/20/2012,E20099,SANOFI
7501165006089,13,AMARYL M,4mg+1g,Comprimido,Tableta,Caja Comp.,16,12/20/2012,E20096,SANOFI
7501165007956,13,GELICART,,POLVO,POLVO,CAJA X 30 UNIDADES,30,,SD20130,SANOFI-AVENTIS
7501165010444,13,NOVALGINA,500mg,CAJA,CAJA,CJA *  50,50,,,SANOFI-AVENTIS
7501233224032,13,MAXIPIME,1g,Polvo para Solución Inyectable,Inyectable,Caja Vial,1,11/24/2013,E11337,ABEEFE BRISTOL
7501233240100,13,VELAMOX,500mg,Cápsula,Capsula,Caja Cap.,100,6/25/2014,E11966,ABEEFE BRISTOL
7501233240124,13,VELAMOX,250mg/5mL,Suspensión,Suspension,Fco. X 60 mL,1,6/25/2009,E11972,ABEEFE BRISTOL
7501233240681,13,VELOCEF,250mg/5mL,Suspensión,Suspension,Fco. X 100 mL,1,4/29/2011,E9432,ABEEFE BRISTOL
7501233285521,13,DURACEF,500mg,Cápsula,Capsula,Caja Cap.,48,3/8/2011,E18211,ABEEFE BRISTOL
7501233285545,13,DURACEF,250mg/5mL,Polvo para Suspensión,Suspension,Fco. X 60 mL,1,4/16/2011,E9389,ABEEFE BRISTOL
7501233286849,13,VELOCEF,500mg,Cápsula,Capsula,Caja Cap.,64,4/16/2011,E9390,ABEEFE BRISTOL
7501277055401,13,PROSPEC,30MG,TABLETA,TABLETA,CAJA,20,,E18311,LABEX
7501287628893,13,ACCUPRIL,40MG,TABLETA,TABLETA,CAJA,28,,E22818,PFIZER
7501287628916,13,ACCUPRIL TABX10MGX1,,,,,1,,,PFIZER S.A.
7501287628930,13,ACCUPRIL,20MG,TABLETA,TABLETA,CAJA,28,,E22820,PFIZER
7501287691057,13,FASIGYN ORAL TAB X 1G X 2 UND,1 GR,OVULO,OVL,CJA X 2,2,11/22/2020,EE02201,PFIZER S.A.
7501287691132,13,ZITROMAX,500mg,Tableta,Tableta,Caja Tab.,3,1/12/2015,E7841,PFIZER
7501287691217,13,ZOLOFT,50mg,Tableta,Tableta,Caja Tab.,10,3/11/2011,E9298,PFIZER
7501287691255,13,VIAGRA,100mg,Tableta,Tableta,Caja Tab.,1,3/21/2015,E12737,PFIZER
7501287691262,13,VIAGRA,100mg,Tableta,Tableta,Caja Tab.,4,3/21/2015,E12737,PFIZER
7501287695789,13,VIBRAMICINA 100 MG x 50 CAPS.,100mg,comprimido,caja,,1,,,PFIZER
7501293200946,13,PYLOPAC,,Cápsula,Capsula,Caja 7 Blist.,8,7/11/2010,E17485,OM PHARMA
7501298204468,13,NEUROBION 10000 HYPAK,,Solución para Inyección,Inyectable,Caja Amp. + Jer. Prell. X 2 mL,1,12/16/2012,E15042,MERCK PERUANA
7501298209067,13,EUTIROX 125MCG x 50 TAB.,125MCG,TABLETAS,,CAJA,50,,,MERCK PERUANA
7501298210766,13,EUTIROX 150MCG x 50 TAB,150MCG,TABLETAS,,CAJA,50,,,MERCK PERUANA
7501298211022,13,DOLO NEUROBION FORTE,,Tableta,Tableta,Caja Tab.,15,4/13/2014,E11725,MERCK PERUANA
7501298214221,13,DOLO NEUROBION FORTE,,Inyectable,Inyectable,Caja Amp. I X 1 mL + Amp. II X 2 mL,1,7/11/2013,E20838,MERCK PERUANA
7501298214399,13,EUTIROX 88MCG TAB CJA X 50,88MCG,TABLETA,TAB,CAJAX50,50,,EE-00097,MERCK
7501298214429,13,EUTIROX 112 MCG,112 MCG,TABLETA,TAB,CAJA X 50,50,,EE-00169,MERCK PERUANA
7501298214436,13,EUTIROX 137MCG,137MCG,TABLETA,TAB,CAJA X 50,50,,EE-00355,MERCK PERUANA
7501298217901,13,EUTIROX,200 mcg,TABLETA,TABLETA,CAJA,50,9/6/2023,EE00098,MERCK PERUANA
7501298222431,13,DOLO NEUROBION FORTE,,CAJA,TABLETAS,Caja Tab. x 100,,4/13/2019,EE-03678,Merck Peruana S.A.
7501298222813,13,NEUROBION DC 10 000,60G,Solución inyectable,Solución,CAJA X 3 UNIDADES,,,E-15042,MERCK PERUANA
7501298223094,13,CONCOR 2.5 x 30,2.5MG,CAJA,COMPRIMIDOS,2.5mg Comp. x 30,,,EE-01689,Merck Peruana S.A.
7501298223100,13,CONCOR,5 MG.,COMPRIMIDOS,COMPRIMIDOS,CAJA,30,,EE-01690,MERCK
7501298223117,13,CONCOR 10 MG,10 mg,Comprimido recubierto,Tableta,Caja x 30,1,,EE01693,MERCK PERUANA
7501298223452,13,DEXA NEUROBION DC,,SOLUCION INYECTABLE,SOLUCION INYECTABLE,UNIDAD,1,,EE03205,MERCK PERUANA
7501298223476,13,DOLO NEUROBIO FORTE,1 x 3 x 1ml +Amp.x3 Nº2x2ml,CAJA,AMPOLLAS,Caja Amp. Nº 1 x 3 x 1ml +Amp.x3 Nº2x2ml,,,,Merck Peruana S.A.
7501298234601,13,EUTIROX 100MCG x 50 TAB.,100MCG,TABLETAS,,CAJA,50,,,MERCK PERUANA
7501298234700,13,EUTIROX 75MCG x 50 TAB.,75mcg,TABLETAS,CAJA,CAJA X 50,50,,,MERCK PERUANA
7501298234809,13,EUTIROX 25MCG X 50 TAB.,25MCG,TABLETAS,,CAJA,50,,,MERCK PERUANA
7501298234908,13,EUTIROX 50MCG x 50 TAB.,50mcg,TABLETAS,CAJA,CAJA X 50,50,,,MERCK PERUANA
7501298244709,13,GLUCOVANCE,250mg+1.25mg,Comprimido,Tableta,Caja Comp.,30,6/11/2011,E13927,MERCK PERUANA
7501298244808,13,GLUCOVANCE,500mg+2.5mg,Comprimido,Tableta,Caja Comp.,30,6/11/2011,E13928,MERCK PERUANA
7501298244907,13,GLUCOVANCE,500mg+5mg,Comprimido,Tableta,Caja Comp.,30,6/11/2011,E13926,MERCK PERUANA
7501299307199,13,VESICARE,5mg,Tableta,Tableta,Caja Tab.,10,11/10/2010,E17780,ALBIS
7501303433500,13,LUCIARA – DERM,200 ML,TUBO,CREMA,CREMA X 200 ML,1,,N-15458-01-MC,BAYER SHERING
7501303436501,13,ICADEN,600mg,Ovulo,Ovulo,Caja Ov.,1,2/28/2011,E9259,BAYER
7501303436518,13,ICADEN 600 MG OVULO X 1,600MG,CAJA,CAJA,OVULO,1,,,BAYER
7501303443202,13,MESIGYNA,,Solución para Inyección,INYECTABLE,Vial X 1 mL,1,11/14/2019,E7703,BAYER
7501303443301,13,MESIGYNA,,Solución para Inyección,Inyectable,Fco. Amp. X 1 mL,1,11/14/2009,E7703,BAYER
7501303443554,13,GYNODIAN DEPOT,,Solución para Inyección,Inyectable,Amp. X 1 mL o Jer. Prell. X 1mL,1,4/8/2013,E15433,BAYER
7501303451528,13,MIRENA,20mcg,Sistema Terapéutico,Sistema,Endoceptivo x 1 + 1 endoceptor,1,9/9/2009,E12148,BAYER
7501303456011,13,PROLUTON DEPOT,250MG,AMPOLLA,AMPOLLA,AMPOLLA,1,,E22458,SCHERING PERUANA
